"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
1.20962096827055,1.18016721230995,1.15030492207901,1.121059554999,1.09318453635526,1.0666502138532,1.04186084993004,1.01806619182247,0.994893550520243,0.972010790167709,0.94967802831629,0.927925068664274,0.907038117088261,0.887066746363535,0.867855909649263,0.849276535392513,0.83109417082781,0.813297073095599,0.796073453817783,0.779355116037157,0.763272217053205,0.747814760670944,0.732805446154227,0.718220060481519,0.70401668306539,0.70401668306539,0.682949837848508,0.662612289218036,0.643159195927169,0.624579945554225,0.606724719742923,0.589500831237659,0.572632840395803,0.556228678944411,0.540398445122035,0.525353944997177,0.510997054653968,0.497332019435651,0.48407679620728,0.471043875231386,0.458257843189581,0.445776945594948,0.433977021570248,0.423009965844851,0.412503575682811,0.40266295117832,0.392925129629361,0.382830780624658,0.372945907543766,0.363135625078286
1.23578152990082,1.20570466546847,1.17518456301144,1.14527098224406,1.11674743084037,1.08961958847533,1.06428887918189,1.03997602306582,1.0162998884266,0.992916849284268,0.970093489418234,0.947873107407562,0.926539797440733,0.90614822415048,0.886538826529424,0.867569663580475,0.849004561843098,0.830827540089919,0.813231307433589,0.796153575470162,0.779731429065515,0.763949232657067,0.748623788089274,0.733725647855429,0.719213461679626,0.719213461679626,0.697689792170409,0.676909878741465,0.657035584225287,0.638059648238782,0.61982996938944,0.602243105849402,0.585017465984301,0.568266373968475,0.552102346634451,0.536744536609864,0.522093439885004,0.508143019469223,0.494609931271758,0.481296491262175,0.468225414404928,0.455469102744782,0.443407373832248,0.432205831481729,0.42149028345874,0.41145300651748,0.401494132903706,0.391151141178391,0.380994707968678,0.370920993460336
1.26238777199356,1.23164375420053,1.20054033608902,1.17007959365618,1.14100689917185,1.1133286911202,1.08743722141404,1.06255460837731,1.03833508808518,1.01444720156181,0.99115826636865,0.968502691044364,0.946733865107459,0.925902033081957,0.905856380557052,0.886465689620431,0.867502207567229,0.848951782349178,0.830996266343791,0.813561741853344,0.796784029302197,0.780646865967819,0.764977601391768,0.749753175616249,0.734933859497564,0.734933859497564,0.712956613143563,0.691741694740784,0.671442067235092,0.652048957753064,0.633415599578991,0.615440754774624,0.597849218752268,0.580759389436506,0.564270668417031,0.548591631454734,0.533614682670281,0.519331861146671,0.505483853420176,0.49188345675379,0.478550077908331,0.465543939279133,0.453226119849525,0.441744915021983,0.430736237817842,0.420422330074442,0.410220468023236,0.399705145382359,0.389430827714212,0.37927027264911
1.28938859474201,1.25794585598802,1.22630055881639,1.19538510693318,1.16584144706768,1.13763625149631,1.11115657647602,1.08565712373228,1.06084981485174,1.03644248600354,1.01270262825606,0.989634492026336,0.967440034085704,0.94615554802362,0.925647542613715,0.905812085167946,0.886442760212117,0.867527161275349,0.849224376560021,0.831436398145754,0.81429396114814,0.797782854373171,0.781751363402685,0.766192313947636,0.751068821877931,0.75106882187793,0.728638831341927,0.70699255804227,0.686264494113595,0.666437148534073,0.647375665580493,0.628994896735285,0.611034695089783,0.593615503358234,0.57681701333016,0.560819712460857,0.54549940258083,0.530854357125556,0.516666675319509,0.502776624965234,0.489200740774253,0.475969687140125,0.463399202917784,0.451604520570281,0.440242898717974,0.429598516806636,0.419136840709329,0.408499250246164,0.398219594343261,0.388105012204988
1.31697672056938,1.28480124997164,1.25265148070127,1.22134453486926,1.19138523169809,1.16267166220292,1.13558708585808,1.10943147751698,1.08400359927707,1.05906298320478,1.03487411853154,1.01139900198929,0.988776094882126,0.967024442283417,0.946027498629112,0.925720090395167,0.905930804503029,0.886647549275903,0.867997514291928,0.849852387887786,0.832332303158447,0.815427289174883,0.799013862332845,0.783109058639249,0.767677787346609,0.767677787346609,0.74479033179566,0.722710529727042,0.701545010980064,0.68126507353277,0.661750926258738,0.642942879497247,0.624601949036592,0.606852521384081,0.589744518135723,0.573420990107831,0.557737812844163,0.542704358445677,0.528154620849799,0.513963862881581,0.500153220422855,0.486713693038062,0.473890125889217,0.461755542385568,0.449998652019765,0.438979385181903,0.428241579334459,0.417514773939267,0.407312925004894,0.397327276323258
1.34537660393709,1.312468642138,1.27981544814355,1.24813051978689,1.21776300098493,1.18853726070209,1.16082544333995,1.13398381069969,1.10790745609233,1.08241909164564,1.05777096010475,1.03388150833827,1.01082045203,0.988582308447027,0.967075343580763,0.946276783331569,0.926054982501236,0.906395478876124,0.88739235676383,0.868882173164563,0.850971962900301,0.833656691299525,0.816846086180828,0.800583465233226,0.784836718852761,0.784836718852761,0.761480890307581,0.738955682045348,0.717339619404018,0.696590280579592,0.676605148319718,0.657352337216131,0.638618881552187,0.620532205042441,0.603109429155503,0.586448470324173,0.57038838644048,0.554949220866134,0.54002100791075,0.52552415027824,0.511478781760759,0.497832159779324,0.484747908599752,0.472257050221257,0.460077198801042,0.448654901605552,0.437626687603176,0.426823587576493,0.416728994579991,0.406914805721609
1.37469288234125,1.34102625387966,1.30785254814877,1.27576796204263,1.24497207218729,1.21521246891316,1.18685490975783,1.15931512769113,1.13257888346158,1.10652928586702,1.08140487075753,1.05708449118427,1.0335664464425,1.01082723552282,0.98879777687539,0.967495270365786,0.946828788127128,0.926782247263317,0.907412270481226,0.888523995361663,0.870211407253154,0.852474968213148,0.835255768107846,0.818624120448768,0.802549654928283,0.802549654928283,0.778710353786076,0.755725602845554,0.73364471494367,0.712412834525549,0.691944050613531,0.672235082090953,0.653097611383458,0.634660020686941,0.616908213878303,0.599896567635793,0.583449128205301,0.567594421461213,0.552281464121214,0.537469097807965,0.52317747200762,0.509313005261608,0.495956496880735,0.483094417495337,0.470484705677294,0.458652293194758,0.447325455222707,0.436430690839269,0.426429353363307,0.416762482436618
1.40492081768118,1.37049729951107,1.3367578037738,1.30421687584166,1.27294254642198,1.24262052071572,1.21360526772387,1.18536631409866,1.15796586578237,1.13134113897106,1.10571682265855,1.08093848371034,1.05694295025392,1.03368954032381,1.01113069136835,0.989317227462591,0.968192502970025,0.947739957110044,0.927983591478829,0.908701967706945,0.889975244008255,0.87181019993126,0.854176098652372,0.837165108043271,0.820747998724121,0.820747998724121,0.796407464600911,0.772943711699169,0.750383025308256,0.728658688796971,0.707699361799657,0.687525097042564,0.667970171890885,0.649162909136104,0.631062948503856,0.613685905226166,0.596843922775641,0.580572166429149,0.564870134566839,0.549731491233606,0.535173959757772,0.521069369855731,0.507428427201577,0.494197248588891,0.481168621667547,0.468932122792827,0.457304960982422,0.446291856538445,0.436324849549238,0.426737375064535
1.43613327081756,1.40093262720555,1.36656062696226,1.33347422358639,1.30164503623469,1.27071017001087,1.2410210993551,1.21208403191886,1.1840205245942,1.15680482943174,1.13065078164211,1.10538253858852,1.08088676597906,1.05711007011631,1.03402267934417,1.0116983971025,0.990106497742908,0.969228599739386,0.949065123157197,0.92937440210749,0.91022697958933,0.891633774164548,0.873583465508329,0.856184635093691,0.839408621719446,0.839408621719446,0.814545094673692,0.790580447329351,0.767524257368154,0.745300888030504,0.723849518090635,0.703208132785312,0.683225991527801,0.664031958096191,0.645564426352397,0.627811149911253,0.610575496065925,0.59389423691722,0.57780729877153,0.562334051032528,0.547487535282357,0.53311568770512,0.51917563516959,0.505585821096744,0.492163033833236,0.479545500167272,0.46761224290256,0.456424170455369,0.446397918147303,0.436784300737585
1.46853740211595,1.43254520610587,1.3974660776678,1.36372678820136,1.33125059964621,1.29965270824377,1.26927798180328,1.23965284888649,1.21092761513021,1.18310111284902,1.15637965724288,1.13057861513086,1.10555119533097,1.0812390265306,1.05762270174557,1.03478532666375,1.01271208526995,0.991382728790278,0.970782077063467,0.950658316853795,0.931078034423065,0.912051850644292,0.893580587320579,0.875781063733547,0.858624940738338,0.858624940738338,0.833211921514271,0.808718830706379,0.78514660388432,0.762415065031096,0.74046852601137,0.719353014157674,0.698926535879747,0.679317689845088,0.660454686392907,0.642307492664549,0.624674806341913,0.607590779760622,0.591121498262988,0.575297922457281,0.560128299227484,0.545450921315389,0.531189758608666,0.51724777146192,0.503460675708761,0.49049143627651,0.478246198893521,0.466827601428008,0.45663500504257,0.446877988853337
1.50213430856811,1.46532572253217,1.42946739833575,1.39497043029038,1.36175303909994,1.32943572956944,1.29836245739039,1.26805668905372,1.23867269620854,1.21021469694668,1.18288529193163,1.15650331985123,1.13090898452909,1.1060459838323,1.08189697249507,1.05854127767533,1.03597094658491,1.01416141582358,0.993093862648797,0.972514129519353,0.952490197170705,0.933028472126522,0.914133337321521,0.895922146132464,0.878367154454245,0.878367154454244,0.852376856366167,0.827327278969207,0.803217121197676,0.779966530485456,0.757520683292819,0.73592444652313,0.715035647756856,0.69498384405449,0.675695287217451,0.657135459459287,0.639102903579153,0.621626078703178,0.604780171873164,0.588594098882172,0.573072427393001,0.558057602061209,0.543459096176581,0.529181910933099,0.515065911838162,0.501779254193809,0.489221180192825,0.477517491524212,0.467056051480573,0.457047354176963
1.53694637660415,1.49930647704822,1.46259735493383,1.42724799653934,1.39320297167696,1.36011725816276,1.3283316465941,1.29735060687304,1.26730619624755,1.23819660826909,1.21022163636493,1.1832155849824,1.15702284749626,1.13159459210559,1.10690883845644,1.08303063323776,1.05994820995728,1.03763287167689,1.01606890037372,0.995010281268021,0.974529866369633,0.954629399604031,0.935307611382169,0.916674863668572,0.898703247716018,0.898703247716018,0.872109784012345,0.846476879948,0.821808596731771,0.798028057463956,0.775078316725782,0.75299356020652,0.731625537041209,0.711104490465653,0.69136408916703,0.672374340680633,0.65393879949187,0.636076474854743,0.61885701462076,0.602296082129283,0.58639486160538,0.571010117899593,0.556057702953327,0.541455643245194,0.527045347633282,0.513475113508004,0.500613499784535,0.488578133870585,0.477753065555279,0.467384464854723
1.5729903485547,1.53448171261549,1.4968537742407,1.46055985970358,1.4256060805447,1.39170334385078,1.35918802606315,1.32753067811723,1.29682069557211,1.26704048956444,1.23838538388839,1.21071512195871,1.18389447354786,1.15788561075511,1.13265776492776,1.10825132883285,1.08464280269664,1.06179882290188,1.03971182232205,1.01815262163479,0.997203530977089,0.97685815858555,0.957104280429901,0.938038848159454,0.919633482522555,0.919633482522555,0.892410279771216,0.866168419036213,0.840921624560989,0.816599886869027,0.793140333017019,0.770558789471536,0.748695604478989,0.727681861066237,0.707465675182179,0.6880288111613,0.669185560020824,0.650942738427645,0.633350742245141,0.616403501135662,0.600097058914741,0.584312866859805,0.56898867715263,0.554065464404287,0.539385406490806,0.525556926073632,0.512390728136251,0.499985858060594,0.488719306588075,0.477904707236965
1.61022979103813,1.57083408555369,1.53222894913644,1.49492524706356,1.45900823063416,1.42425411853644,1.39099433348714,1.35865929914088,1.32728055625215,1.29681515453225,1.26745308629093,1.23908747481552,1.21161402590824,1.18500713700453,1.15922590887757,1.13427972951479,1.11012790331668,1.08673275451891,1.06409793689548,1.04201696652315,1.02058388706916,0.999783436449491,0.979587834474955,0.960077405189597,0.941221992481764,0.941221992481763,0.913346667541915,0.886473114823335,0.860630134756125,0.835754705894754,0.811775432943665,0.788685531622391,0.766310526535229,0.744780906995123,0.724064050360923,0.704159884448105,0.684897561631708,0.666269239558294,0.648297289603077,0.630949990361883,0.61421611788805,0.598008237756382,0.58229693195756,0.567051461529102,0.552114835171666,0.538042096316214,0.524572045897921,0.511771403385096,0.500014809560069,0.488692087493757
1.64852723315313,1.60822469032395,1.56860669929373,1.53025527216554,1.49333739947728,1.45770258136095,1.4236785695203,1.3906497228158,1.358584325124,1.32741275143646,1.29732209328574,1.26823725515138,1.24008933063598,1.21286617939979,1.18651548144678,1.16101422900028,1.13630140151275,1.11233554101187,1.08913363184175,1.06651332700941,1.04458085169266,1.02331263631662,1.0026632549187,0.98269459972982,0.963375034258422,0.963375034258422,0.934827025971142,0.907301151122289,0.880843443571789,0.855397846085638,0.830884442953707,0.807271598331307,0.784368103878801,0.762304592584362,0.741069808146535,0.720683222806397,0.700988059308389,0.681963753434155,0.663601213182735,0.645840849533042,0.628664363475891,0.612016465828452,0.595906503842974,0.580333731178122,0.565139475244541,0.550821863254467,0.537044492728648,0.523832619164954,0.511560496665183,0.499705462944869
1.64852723315313,1.60822469032395,1.56860669929373,1.53025527216554,1.49333739947728,1.45770258136095,1.4236785695203,1.3906497228158,1.358584325124,1.32741275143646,1.29732209328574,1.26823725515138,1.24008933063598,1.21286617939979,1.18651548144678,1.16101422900028,1.13630140151275,1.11233554101187,1.08913363184175,1.06651332700941,1.04458085169266,1.02331263631662,1.0026632549187,0.98269459972982,0.963375034258422,0.963375034258422,0.934827025971142,0.907301151122289,0.880843443571789,0.855397846085638,0.830884442953707,0.807271598331307,0.784368103878801,0.762304592584362,0.741069808146535,0.720683222806397,0.700988059308389,0.681963753434155,0.663601213182735,0.645840849533042,0.628664363475891,0.612016465828451,0.595906503842974,0.580333731178122,0.565139475244541,0.550821863254467,0.537044492728648,0.523832619164954,0.511560496665183,0.499705462944869
1.67686656628721,1.63588426629949,1.59547104488566,1.55628365385517,1.51857980571219,1.48227309828845,1.44769531682782,1.41416828122267,1.38160797144313,1.3499108988067,1.31927018262846,1.28964674569398,1.26099966938883,1.23333222217857,1.20657757732974,1.18068146248084,1.15556030865541,1.13117356860481,1.10755101262247,1.08453458819803,1.06224363274661,1.04064260659895,1.01966839536094,0.999366877385276,0.979703324387202,0.979703324387202,0.950654855974701,0.922644112047003,0.895734998864684,0.869878499726636,0.844984204055956,0.820997079997333,0.797706438438071,0.775249227052865,0.753631960418243,0.7328982747742,0.712900792911923,0.693601704719402,0.674965617302108,0.656902909016367,0.639391944973393,0.622408856665172,0.606007232817259,0.590208410684789,0.574852311642174,0.560378269143878,0.546366705500288,0.532815254834345,0.520105008189189,0.507778052433411
1.70580781919148,1.66412015441302,1.62290751257601,1.58288536187299,1.54439312575996,1.50740713847537,1.47226054914304,1.43821932276218,1.40514924883905,1.37291594497796,1.34171892098472,1.31155242155961,1.28239924042195,1.25427634288295,1.22710496873362,1.20080023863397,1.1752612164457,1.15044694166735,1.12639769208854,1.102977950407,1.08031989998351,1.05837572156606,1.03706763098883,1.01642596111939,0.996412646507033,0.996412646507033,0.966854514311848,0.938351124080425,0.910981528406718,0.884703557865898,0.859417526693802,0.835045964832822,0.811360684370808,0.788503622386965,0.766498307695271,0.745410447526413,0.725100573703133,0.70551439261235,0.686593836432535,0.668222487483139,0.650374163167158,0.63305692717025,0.61635943538737,0.60032445895193,0.584793335498932,0.57015143090716,0.555899565755519,0.542016762740864,0.528880324966362,0.516093095810387
1.73536369865066,1.69296338061748,1.65097115086557,1.61014980957276,1.57089284979952,1.533230209032,1.49749546527909,1.46291249254423,1.42930825640785,1.3965267963856,1.36477086385478,1.33406198467388,1.30439710357353,1.27580459124831,1.24819761521107,1.2214663941973,1.19549798350727,1.17024985938727,1.14577095128259,1.12194170698382,1.09890474917471,1.07660237313536,1.05494624023528,1.03395384430003,1.01358536145495,1.01358536145495,0.9835112640718,0.954509011962561,0.926669117444416,0.899954038003945,0.874258489368813,0.849486988535888,0.825398098856681,0.802137299765883,0.77974123304395,0.758291071501191,0.737653895283663,0.717760786175947,0.698539307493167,0.679851796263411,0.661666980820779,0.64401908102412,0.62702103959378,0.610733795343273,0.594997660334098,0.580159979339493,0.565658575926221,0.551460609131986,0.53793525548116,0.524741773173134
1.76544353672081,1.72231171041684,1.67956367806072,1.63798928489983,1.59800358201371,1.55967006445143,1.52332490114888,1.48816520689371,1.45399775398347,1.42065633688726,1.38834477791473,1.35710105380464,1.326923184491,1.29784496787651,1.26977825331905,1.24259926294701,1.21618991969744,1.19050618537106,1.16559710658677,1.1413534161404,1.11792456083182,1.09524555498432,1.07322313313673,1.05186834717168,1.03114155203868,1.03114155203868,1.00054563601025,0.971039799136227,0.942720353035671,0.91555150768417,0.889426044544917,0.864237811276755,0.839736916273595,0.816071596812776,0.79328493844473,0.771465028806287,0.75048187456463,0.730255858100859,0.710711450215328,0.691700840972338,0.673186500118109,0.655216732646089,0.637913770763794,0.621346780612537,0.60536562930306,0.590294095631785,0.575530755874678,0.561045530437317,0.547203369411048,0.533698468846652
1.79614914285128,1.75226785025629,1.70880254056926,1.66654101160562,1.62587839817105,1.58688972635681,1.54990966953987,1.51413026264945,1.4793614830391,1.44544294782032,1.41257647025544,1.38080394021488,1.35011067113548,1.32052935030901,1.2919748021386,1.26432288115224,1.23746009284227,1.21133956860301,1.18600333830373,1.16134190018498,1.13750687467134,1.11443048688178,1.09202217163122,1.0702931338423,1.04920497969418,1.04920497969418,1.0180823062293,0.988069077906168,0.959259857756666,0.931617164091998,0.905036625074959,0.879409796537556,0.854486489198633,0.830416611244636,0.807241946562659,0.78504633427675,0.763698808538904,0.743113631521218,0.723223813966103,0.703883053457123,0.685050246027542,0.66677315487984,0.649162864254478,0.632287465357176,0.616010177430604,0.600657297730966,0.58562003106407,0.570884593651785,0.556807272418191,0.543089280139344
1.82734821739296,1.7827026027133,1.73857005939455,1.69569176899821,1.6544066481281,1.61478128682208,1.57713975147839,1.54069342867646,1.50528404935076,1.4707712628096,1.43735434852435,1.40506545284108,1.37385980026129,1.34376080970886,1.31469341184868,1.28654521901408,1.25921867575211,1.23266176576526,1.20690335297134,1.18182383203929,1.15757116813684,1.13407883891173,1.11126690692358,1.08915443152568,1.06770440925948,1.06770440925948,1.03605258392058,1.00553065330697,0.976222729695607,0.948087769309246,0.921028849542325,0.894943290029187,0.869590665063237,0.845121341298549,0.821565861708134,0.798993173559401,0.777265171265657,0.756294215184162,0.736036069007524,0.716359899596634,0.697220905375685,0.678654080806852,0.66073659296264,0.643528349673178,0.626907754171939,0.611226718140257,0.59590392515336,0.580958591809648,0.566735686122381,0.552903874870796
1.85914351860524,1.81371042136521,1.76893898657331,1.72549721237602,1.68363436539814,1.64338117818256,1.60505039444267,1.56789414946425,1.53180674320305,1.4966878330514,1.46272952303209,1.42993807975953,1.39822282112066,1.36759275068886,1.33798858347748,1.3093223679052,1.28152051636243,1.25452859131162,1.22835308802182,1.20285439662015,1.17817162298929,1.15424320201583,1.13100835024423,1.10850145433475,1.08668837930365,1.08668837930365,1.05450274849942,1.0234690712983,0.993654205585061,0.965010506337484,0.937451882780028,0.91089065334189,0.885103151194032,0.860238605110427,0.836309299610238,0.813355410138483,0.791227480659872,0.769842501959765,0.749192734001892,0.729173724813383,0.709738073042898,0.690894621789785,0.67267008805374,0.655099262711723,0.638083468362767,0.622024310037644,0.606401349954058,0.591286346081019,0.577008713486983,0.563174578557222
1.89148933797024,1.84525388969921,1.79986984800562,1.75591102784817,1.71350688983442,1.67263406941828,1.63359356976146,1.59568922544873,1.55889281266579,1.5231562290093,1.48865831021895,1.45536866442444,1.42313777653367,1.391958572046,1.36179176542375,1.3325829737118,1.30429191404447,1.27686035921177,1.25026739664904,1.22434318281583,1.19921617294969,1.17483165043138,1.15115470532379,1.12824186459646,1.10606068571776,1.10606068571776,1.07333449187391,1.04178301580633,1.01145034540578,0.982279668169115,0.9541991346886,0.927142775075494,0.900909008589659,0.875647255256134,0.851342614309499,0.827996990190071,0.805448266466832,0.783622551526987,0.762560504000536,0.742190648572735,0.722464066158786,0.703354395950582,0.684819325523509,0.666861525304616,0.649406101102061,0.632930697325506,0.616994377750157,0.601740277817878,0.587479460248489,0.57371239262909
